respondent_id,date,wave_id,brand_id,product_id,vertical_id,market,segment,ad_recall,brand_link,distinctive_asset,trust,value_for_money,premium,fun,personal_relevance,consideration,competitor_salience
R000192,2025-08-01,2025-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,5,1,1,1,3,0,1
R000193,2025-08-01,2025-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,1,5,1,1,3,1,1
R000194,2025-08-01,2025-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,3,4,3,5,5,1,1
R000195,2025-08-01,2025-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,0,4,1,1,3,2,0,1
R000196,2025-08-01,2025-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,3,3,5,5,1,0,0
R000197,2025-08-01,2025-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,0,1,3,4,4,2,5,0,1
R000198,2025-08-01,2025-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,1,0,4,4,4,4,2,1,0
R000199,2025-08-01,2025-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,2,2,4,4,1,0,1
R000200,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,4,2,5,1,3,0,1
R000201,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,2,5,3,3,5,0,1
R000202,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,1,3,2,2,5,2,0,0
R000203,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,1,0,1,1,2,4,3,0,1
R000204,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,1,2,3,4,4,0,1
R000205,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,0,3,4,3,5,2,0,0
R000206,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,1,2,3,3,4,1,0,1
R000207,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,0,5,5,5,4,1,0,0
R000208,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,0,4,1,2,4,1,1,0
R000209,2025-09-01,2025-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,1,2,1,3,5,0,1
R000210,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,1,5,2,5,5,1,0
R000211,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,1,1,2,4,1,0,1
R000212,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,0,0,3,3,3,4,4,0,1
R000213,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,1,1,5,5,1,5,4,0,1
R000214,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,1,0,3,1,2,3,5,0,0
R000215,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,5,3,3,4,5,0,1
R000216,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,5,5,3,5,2,1,0
R000217,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,1,3,2,5,1,0,1
R000218,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,2,1,5,2,2,1,1
R000219,2025-10-01,2025-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,3,2,5,2,5,0,1
R000220,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,1,1,4,1,2,0,1
R000221,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,5,2,4,3,3,1,1
R000222,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,0,1,4,3,4,2,4,0,0
R000223,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,4,4,1,4,4,0,1
R000224,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,2,3,2,5,5,0,1
R000225,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,1,1,4,3,5,3,1,1,0
R000226,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,1,1,1,5,3,0,1
R000227,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,0,2,3,1,5,5,0,1
R000228,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,3,1,2,1,1,0,1
R000229,2025-11-01,2025-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,3,4,2,2,2,0,1
R000230,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,3,2,1,5,1,0,1
R000231,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,0,0,5,3,2,3,4,0,1
R000232,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,1,1,1,5,4,5,5,4,1,0
R000233,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,1,3,4,4,4,5,1,0
R000234,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,0,4,3,1,5,4,0,0
R000235,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,2,1,3,5,2,0,1
R000236,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,3,1,4,3,1,0,1
R000237,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,1,4,2,2,2,1,1,0
R000238,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,0,0,5,1,2,5,4,0,1
R000239,2025-12-01,2025-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,gen_z_urban,0,1,1,1,3,5,4,1,0,1
R000240,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,3,4,2,3,0,1
R000241,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,0,4,3,5,5,4,1,1
R000242,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,0,1,1,4,5,1,1,1
R000243,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,2,5,2,2,1,0
R000244,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,4,2,5,4,4,1,0
R000245,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,1,5,2,5,3,0,0
R000246,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,4,1,3,1,2,0,1
R000247,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,2,5,2,3,1,1
R000248,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,4,1,4,4,1,1,1
R000249,2024-01-01,2024-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,4,1,4,4,3,1,1
R000250,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,0,5,5,2,5,5,1,1
R000251,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,4,3,5,4,4,0,0
R000252,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,2,1,2,1,0,1
R000253,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,4,4,5,5,4,1,1
R000254,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,3,1,3,2,0,1
R000255,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,3,3,4,4,2,1,1
R000256,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,5,3,1,2,4,0,1
R000257,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,2,4,5,4,1,1
R000258,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,5,4,4,2,0,1
R000259,2024-02-01,2024-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,3,4,3,3,0,1
R000260,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,1,5,3,3,2,0,1
R000261,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,5,3,5,3,4,1,0
R000262,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,2,1,1,4,3,1,1
R000263,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,1,3,5,4,5,0,0
R000264,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,1,4,4,2,3,1,0
R000265,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,4,5,5,5,0,1
R000266,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,3,4,3,4,1,0,1
R000267,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,4,4,3,4,4,1,0
R000268,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,4,1,4,1,0,1
R000269,2024-03-01,2024-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,4,2,5,2,1,1,1
R000270,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,4,2,1,5,4,1,0
R000271,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,3,2,3,1,0,1
R000272,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,3,5,5,1,0,1
R000273,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,2,5,1,1,0,1
R000274,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,3,5,3,3,2,0,1
R000275,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,5,3,5,1,2,1,1
R000276,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,2,1,5,4,2,1,1
R000277,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,4,4,5,4,5,1,1
R000278,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,5,5,2,2,4,0,1
R000279,2024-04-01,2024-04,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,3,5,5,1,0,1
R000280,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,4,4,4,3,0,1
R000281,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,4,1,5,3,4,1,0
R000282,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,5,1,4,2,5,0,1
R000283,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,5,2,3,5,1,0,1
R000284,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,5,3,2,1,5,1,1
R000285,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,5,1,1,4,3,0,0
R000286,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,3,5,2,1,0,1
R000287,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,5,1,5,1,1,1,1
R000288,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,1,5,4,5,1,1
R000289,2024-05-01,2024-05,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,5,2,4,3,5,1,0
R000290,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,1,2,4,5,1,1,1
R000291,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,5,3,4,1,1,1
R000292,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,4,2,4,5,4,1,0
R000293,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,0,4,5,3,4,4,1,1
R000294,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,5,2,4,1,5,1,0
R000295,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,4,4,4,5,5,1,1
R000296,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,2,4,5,1,1,1
R000297,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,4,4,4,5,5,0,1
R000298,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,5,1,4,1,4,0,1
R000299,2024-06-01,2024-06,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,2,5,1,2,1,1
R000300,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,0,4,3,4,5,5,1,0
R000301,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,4,3,4,3,2,1,1
R000302,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,5,1,1,4,5,1,0
R000303,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,0,5,3,2,3,1,1,0
R000304,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,4,5,5,4,5,1,0
R000305,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,5,5,4,5,4,1,1
R000306,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,5,1,5,2,5,0,0
R000307,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,5,1,3,1,0,1
R000308,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,5,5,5,4,3,0,0
R000309,2024-07-01,2024-07,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,0,4,1,4,2,4,1,1
R000310,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,5,4,4,4,5,1,0
R000311,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,3,3,4,3,0,1
R000312,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,5,1,5,5,4,1,0
R000313,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,0,5,2,4,2,5,1,1
R000314,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,3,2,4,5,3,1,1
R000315,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,0,3,3,4,5,4,1,1
R000316,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,3,1,5,4,2,0,0
R000317,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,5,4,1,4,5,1,1
R000318,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,5,2,5,1,2,1,1
R000319,2024-08-01,2024-08,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,5,3,1,1,1,0,1
R000320,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,0,5,1,4,3,5,1,0
R000321,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,4,5,2,5,3,0,1
R000322,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,1,2,5,1,5,0,1
R000323,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,2,4,5,1,0,1
R000324,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,1,1,1,5,0,1
R000325,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,5,3,1,2,2,0,1
R000326,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,3,2,2,1,3,0,1
R000327,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,2,1,2,1,0,1
R000328,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,1,5,2,5,0,0
R000329,2024-09-01,2024-09,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,3,3,5,5,2,0,1
R000330,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,5,1,3,1,3,0,1
R000331,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,5,3,5,5,5,1,0
R000332,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,2,5,5,2,0,1
R000333,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,5,5,4,5,1,1,0
R000334,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,1,2,2,1,0,1
R000335,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,1,4,5,2,0,1
R000336,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,3,3,4,1,1,0,1
R000337,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,4,5,4,4,3,0,1
R000338,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,2,3,3,2,0,1
R000339,2024-10-01,2024-10,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,1,3,3,1,0,1
R000340,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,3,4,2,1,0,1
R000341,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,5,5,3,2,1,1,1
R000342,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,3,4,5,3,0,1
R000343,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,3,3,3,1,0,1
R000344,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,0,5,1,2,4,4,1,1
R000345,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,1,4,2,2,0,1
R000346,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,4,2,5,5,5,1,0
R000347,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,5,4,4,5,4,1,0
R000348,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,1,4,1,2,0,1
R000349,2024-11-01,2024-11,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,4,5,1,4,3,0,0
R000350,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,3,4,2,2,0,1
R000351,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,5,5,5,4,5,1,1
R000352,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,4,1,3,2,1,1
R000353,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,0,3,1,4,5,2,1,1
R000354,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,5,1,4,3,1,1
R000355,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,5,2,4,3,1,1,0
R000356,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,3,1,5,4,4,0,0
R000357,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,3,5,2,1,0,1
R000358,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,3,4,5,4,0,1
R000359,2024-12-01,2024-12,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,0,1,5,5,3,3,0,1
R000360,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,1,4,3,1,0,1
R000361,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,1,5,4,1,0,1
R000362,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,4,5,4,1,0,1
R000363,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,2,5,2,4,0,1
R000364,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,2,2,5,1,0,0
R000365,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,3,5,2,1,0,1
R000366,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,5,4,3,3,2,1,1
R000367,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,3,4,5,5,1,0,0
R000368,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,0,5,5,1,3,3,1,1
R000369,2025-01-01,2025-01,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,1,3,1,3,0,1
R000370,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,2,4,4,4,1,1
R000371,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,2,4,3,3,1,1
R000372,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,3,5,3,4,1,1
R000373,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,2,4,2,4,4,0,1
R000374,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,2,1,2,1,5,0,1
R000375,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,1,4,5,1,0,1
R000376,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,1,1,5,5,2,4,1,0,0
R000377,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,3,4,5,3,0,1
R000378,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,1,1,4,2,2,0,1
R000379,2025-02-01,2025-02,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,4,1,5,2,5,1,1
R000380,2025-03-01,2025-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,0,4,1,5,5,4,1,0
R000381,2025-03-01,2025-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,5,4,5,3,4,1,1
R000382,2025-03-01,2025-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,1,5,1,2,5,4,0,1
R000383,2025-03-01,2025-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,1,1,4,5,4,3,1,1,0
R000384,2025-03-01,2025-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,1,0,1,5,5,1,5,5,1,1
R000385,2025-03-01,2025-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,1,3,1,1,2,0,1
R000386,2025-03-01,2025-03,brand_a,aurora_rtd_coffee,rtd_beverages,ID,millennial_urban,0,0,0,5,5,3,2,2,0,1
