respondent_id,date,market,segment,brand,ad_recall,brand_link,distinctive_asset,trust,value_for_money,premium,fun,personal_relevance,consideration,competitor_salience
R00319,2024-01-29,ID,millennial,brand_a,0,0,0,3,3,2,3,2,1,0
R00320,2024-01-29,ID,millennial,brand_a,0,0,0,2,3,4,3,2,0,1
R00321,2024-01-29,ID,millennial,brand_a,1,0,1,5,4,2,4,3,1,0
R00322,2024-01-29,ID,millennial,brand_a,0,0,0,2,3,3,3,2,0,1
R00323,2024-01-29,ID,millennial,brand_a,0,0,1,2,2,3,3,2,1,1
R00324,2024-01-29,ID,millennial,brand_a,1,0,0,2,3,2,1,2,0,0
R00325,2024-01-29,ID,family,brand_a,0,1,0,2,2,4,1,2,0,0
R00326,2024-01-29,ID,family,brand_a,0,0,0,3,2,5,1,2,1,1
R00327,2024-01-29,ID,family,brand_a,1,0,1,2,3,3,2,3,0,0
R00328,2024-01-29,ID,family,brand_a,0,1,0,3,2,3,2,3,0,0
R00329,2024-01-29,ID,family,brand_a,1,0,1,4,3,3,3,2,0,0
R00330,2024-01-29,ID,family,brand_a,1,1,0,1,1,3,2,3,0,0
R00331,2024-01-29,ID,family,brand_a,1,0,0,2,3,4,2,2,1,1
R00332,2024-01-29,ID,family,brand_a,1,0,0,3,3,5,3,3,1,0
R00333,2024-01-29,ID,family,brand_a,0,0,1,2,1,4,3,3,0,0
R00334,2024-01-29,ID,family,brand_a,1,0,1,3,2,2,3,3,1,0
R00335,2024-01-29,ID,family,brand_a,0,0,0,1,3,3,2,3,0,1
R00336,2024-01-29,ID,family,brand_a,1,0,0,4,3,2,3,2,0,1
R00337,2024-01-29,ID,family,brand_a,1,0,1,3,3,2,3,2,1,1
R00338,2024-01-29,ID,family,brand_a,1,1,0,3,4,3,2,2,1,1
R00339,2024-01-29,ID,family,brand_a,0,0,0,1,2,3,2,3,0,0
R00340,2024-01-29,ID,family,brand_a,1,1,1,5,4,3,5,4,1,0
R00341,2024-01-29,ID,family,brand_a,0,0,0,2,2,3,2,3,0,1
R00342,2024-01-29,ID,family,brand_a,1,0,1,3,3,3,3,4,0,1
R00343,2024-01-29,ID,premium_seekers,brand_a,1,1,1,4,3,3,4,4,1,0
R00344,2024-01-29,ID,premium_seekers,brand_a,0,0,0,1,5,5,2,1,0,1
R00345,2024-01-29,ID,premium_seekers,brand_a,0,1,0,1,2,3,3,4,1,1
R00346,2024-01-29,ID,premium_seekers,brand_a,1,1,1,5,2,3,4,3,0,1
R00347,2024-01-29,ID,premium_seekers,brand_a,0,1,1,2,1,5,2,3,1,1
R00348,2024-01-29,ID,premium_seekers,brand_a,1,1,0,3,2,3,4,3,1,0
R00349,2024-01-29,ID,premium_seekers,brand_a,0,0,0,2,1,5,2,2,0,1
R00350,2024-01-29,ID,premium_seekers,brand_a,0,0,1,2,4,4,3,4,1,1
R00351,2024-01-29,ID,premium_seekers,brand_a,0,1,0,4,2,3,4,3,0,0
R00352,2024-01-29,ID,premium_seekers,brand_a,1,1,0,5,4,3,3,5,1,0
R00353,2024-01-29,ID,premium_seekers,brand_a,1,0,1,3,4,3,3,3,0,0
R00354,2024-01-29,ID,premium_seekers,brand_a,0,0,1,4,3,2,2,4,0,1
R00355,2024-01-29,ID,premium_seekers,brand_a,0,0,0,4,2,3,3,4,1,0
R00356,2024-01-29,ID,premium_seekers,brand_a,0,0,1,4,3,2,3,3,0,0
R00357,2024-01-29,ID,premium_seekers,brand_a,1,1,0,4,3,2,4,4,0,0
R00358,2024-01-29,ID,premium_seekers,brand_a,0,0,1,3,2,3,3,4,0,1
R00359,2024-01-29,ID,premium_seekers,brand_a,0,0,0,2,3,4,2,1,0,1
R00360,2024-01-29,ID,premium_seekers,brand_a,0,0,0,2,2,4,4,1,0,1
R00361,2024-02-05,ID,gen_z,brand_a,1,1,1,3,2,5,3,2,1,0
R00362,2024-02-05,ID,gen_z,brand_a,0,0,0,1,2,4,1,2,0,0
R00363,2024-02-05,ID,gen_z,brand_a,0,0,0,1,3,2,2,2,0,0
R00364,2024-02-05,ID,gen_z,brand_a,1,1,0,2,3,2,4,2,0,0
R00365,2024-02-05,ID,gen_z,brand_a,1,0,1,3,3,4,3,2,0,0
R00366,2024-02-05,ID,gen_z,brand_a,1,1,0,3,3,2,3,2,0,0
R00367,2024-02-05,ID,gen_z,brand_a,0,0,0,3,2,3,4,2,0,0
R00368,2024-02-05,ID,gen_z,brand_a,1,1,1,5,4,2,5,4,1,0
R00369,2024-02-05,ID,gen_z,brand_a,0,1,1,2,2,3,2,2,0,0
R00370,2024-02-05,ID,gen_z,brand_a,0,0,0,2,1,5,2,1,1,1
R00371,2024-02-05,ID,gen_z,brand_a,0,0,0,3,4,3,4,5,0,0
R00372,2024-02-05,ID,gen_z,brand_a,1,1,0,1,3,3,3,4,0,1
R00373,2024-02-05,ID,gen_z,brand_a,1,1,1,3,2,2,4,2,0,0
R00374,2024-02-05,ID,gen_z,brand_a,1,0,1,3,3,4,2,2,0,1
R00375,2024-02-05,ID,gen_z,brand_a,1,1,0,4,4,3,3,4,1,1
R00376,2024-02-05,ID,gen_z,brand_a,0,0,0,3,3,4,2,3,0,1
R00377,2024-02-05,ID,gen_z,brand_a,0,0,0,3,2,4,2,2,1,0
R00378,2024-02-05,ID,gen_z,brand_a,1,0,1,3,2,4,2,2,1,1
R00379,2024-02-05,ID,millennial,brand_a,0,1,1,3,2,2,3,4,0,1
R00380,2024-02-05,ID,millennial,brand_a,0,0,0,3,2,5,3,2,1,1
R00381,2024-02-05,ID,millennial,brand_a,0,0,0,4,3,2,5,4,1,1
R00382,2024-02-05,ID,millennial,brand_a,0,0,0,2,3,4,3,4,1,1
R00383,2024-02-05,ID,millennial,brand_a,1,1,0,3,3,3,4,2,0,0
R00384,2024-02-05,ID,millennial,brand_a,1,0,0,3,3,5,2,2,1,1
R00385,2024-02-05,ID,millennial,brand_a,0,1,1,3,3,3,2,4,0,1
R00386,2024-02-05,ID,millennial,brand_a,0,0,1,2,2,4,2,2,0,1
R00387,2024-02-05,ID,millennial,brand_a,1,0,1,1,2,3,2,2,0,0
R00388,2024-02-05,ID,millennial,brand_a,1,1,1,3,2,4,3,2,0,1
R00389,2024-02-05,ID,millennial,brand_a,0,0,0,5,2,3,3,3,0,0
R00390,2024-02-05,ID,millennial,brand_a,0,0,1,2,3,3,2,3,0,1
R00391,2024-02-05,ID,millennial,brand_a,1,0,1,4,4,3,4,4,1,0
R00392,2024-02-05,ID,millennial,brand_a,0,1,1,2,3,4,4,2,0,1
R00393,2024-02-05,ID,millennial,brand_a,1,0,0,1,1,3,2,3,0,1
R00394,2024-02-05,ID,millennial,brand_a,1,1,0,3,3,4,2,3,0,1
R00395,2024-02-05,ID,millennial,brand_a,0,0,1,4,1,3,3,2,0,1
R00396,2024-02-05,ID,millennial,brand_a,1,0,0,4,4,2,4,4,1,0
R00397,2024-02-05,ID,family,brand_a,1,1,0,3,2,4,1,1,0,1
R00398,2024-02-05,ID,family,brand_a,0,0,1,2,3,4,4,3,0,0
R00399,2024-02-05,ID,family,brand_a,1,0,1,4,3,3,3,3,0,0
R00400,2024-02-05,ID,family,brand_a,1,0,0,2,3,2,2,3,0,1
R00401,2024-02-05,ID,family,brand_a,0,0,0,2,2,5,2,2,0,1
R00402,2024-02-05,ID,family,brand_a,0,1,0,3,1,3,2,3,1,1
R00403,2024-02-05,ID,family,brand_a,0,0,0,2,1,4,3,3,0,1
R00404,2024-02-05,ID,family,brand_a,1,1,1,4,3,2,3,3,1,1
R00405,2024-02-05,ID,family,brand_a,1,1,0,4,4,2,4,4,1,0
R00406,2024-02-05,ID,family,brand_a,0,0,0,3,3,3,3,2,1,1
R00407,2024-02-05,ID,family,brand_a,1,0,1,4,4,4,2,3,0,1
R00408,2024-02-05,ID,family,brand_a,0,0,1,3,3,3,2,4,0,0
R00409,2024-02-05,ID,family,brand_a,0,1,1,1,2,4,1,2,0,1
R00410,2024-02-05,ID,family,brand_a,0,0,1,3,3,4,2,2,1,0
R00411,2024-02-05,ID,family,brand_a,0,1,0,2,3,4,2,3,0,0
R00412,2024-02-05,ID,family,brand_a,1,1,1,3,4,3,1,2,0,0
R00413,2024-02-05,ID,family,brand_a,1,1,1,3,3,2,3,4,0,1
R00414,2024-02-05,ID,family,brand_a,1,1,1,3,3,2,4,4,0,1
R00415,2024-02-05,ID,premium_seekers,brand_a,0,0,0,1,1,5,2,2,0,1
R00416,2024-02-05,ID,premium_seekers,brand_a,0,1,1,3,4,1,4,4,1,0
R00417,2024-02-05,ID,premium_seekers,brand_a,1,0,0,2,2,3,2,3,1,1
R00418,2024-02-05,ID,premium_seekers,brand_a,1,0,1,4,4,2,4,5,1,0
R00419,2024-02-05,ID,premium_seekers,brand_a,0,0,0,5,2,2,4,4,0,1
R00420,2024-02-05,ID,premium_seekers,brand_a,0,0,1,2,2,1,3,2,1,1
R00421,2024-02-05,ID,premium_seekers,brand_a,0,1,0,1,2,3,3,1,1,0
R00422,2024-02-05,ID,premium_seekers,brand_a,0,1,0,3,2,3,3,3,0,1
R00423,2024-02-05,ID,premium_seekers,brand_a,0,0,0,2,3,3,2,2,0,0
R00424,2024-02-05,ID,premium_seekers,brand_a,0,1,1,2,3,4,1,2,0,1
R00425,2024-02-05,ID,premium_seekers,brand_a,1,0,0,3,4,3,3,4,0,1
R00426,2024-02-05,ID,premium_seekers,brand_a,1,1,0,3,3,3,4,3,1,0
R00427,2024-02-05,ID,premium_seekers,brand_a,0,0,1,4,3,2,2,4,1,1
R00428,2024-02-05,ID,premium_seekers,brand_a,0,0,0,3,2,4,1,2,0,1
R00429,2024-02-05,ID,premium_seekers,brand_a,0,0,0,2,2,2,1,2,0,1
R00430,2024-02-05,ID,premium_seekers,brand_a,0,1,0,2,3,4,3,4,0,1
R00431,2024-02-05,ID,premium_seekers,brand_a,1,0,1,1,3,1,3,1,0,0
R00432,2024-02-05,ID,premium_seekers,brand_a,0,0,0,2,3,5,2,2,0,1
R00433,2024-02-12,ID,gen_z,brand_a,0,0,0,3,2,4,2,2,0,1
R00434,2024-02-12,ID,gen_z,brand_a,1,1,1,3,3,2,3,4,1,0
R00435,2024-02-12,ID,gen_z,brand_a,0,1,1,3,3,1,4,4,0,1
R00436,2024-02-12,ID,gen_z,brand_a,1,0,0,2,2,3,4,3,1,0
R00437,2024-02-12,ID,gen_z,brand_a,1,1,0,4,3,3,2,3,1,0
R00438,2024-02-12,ID,gen_z,brand_a,1,1,1,2,4,3,2,3,0,1
R00439,2024-02-12,ID,gen_z,brand_a,1,1,0,3,4,4,5,4,1,0
R00440,2024-02-12,ID,gen_z,brand_a,0,1,1,4,4,4,2,3,1,0
R00441,2024-02-12,ID,gen_z,brand_a,0,0,0,4,3,2,2,3,0,1
R00442,2024-02-12,ID,gen_z,brand_a,1,0,0,2,2,3,4,3,1,1
R00443,2024-02-12,ID,gen_z,brand_a,0,0,0,1,2,4,1,2,0,1
R00444,2024-02-12,ID,gen_z,brand_a,0,0,1,2,2,4,4,3,0,1
R00445,2024-02-12,ID,gen_z,brand_a,1,1,0,4,4,5,2,3,1,1
R00446,2024-02-12,ID,gen_z,brand_a,1,0,0,2,2,2,5,3,1,0
R00447,2024-02-12,ID,gen_z,brand_a,0,0,1,4,3,4,3,2,1,1
R00448,2024-02-12,ID,gen_z,brand_a,0,1,0,2,3,4,4,2,0,1
R00449,2024-02-12,ID,gen_z,brand_a,0,0,0,4,1,3,2,4,1,1
R00450,2024-02-12,ID,gen_z,brand_a,0,0,0,3,3,2,1,3,0,1
R00451,2024-02-12,ID,millennial,brand_a,0,0,0,2,2,2,4,3,0,1
R00452,2024-02-12,ID,millennial,brand_a,0,0,0,1,2,3,1,2,0,0
R00453,2024-02-12,ID,millennial,brand_a,1,0,1,2,3,3,4,4,1,1
R00454,2024-02-12,ID,millennial,brand_a,1,0,0,3,5,3,1,4,0,1
R00455,2024-02-12,ID,millennial,brand_a,0,0,0,2,1,5,1,2,0,1
R00456,2024-02-12,ID,millennial,brand_a,0,0,0,2,4,4,1,1,0,0
R00457,2024-02-12,ID,millennial,brand_a,1,0,1,2,3,4,2,3,0,1
R00458,2024-02-12,ID,millennial,brand_a,0,0,0,1,3,3,3,1,0,1
R00459,2024-02-12,ID,millennial,brand_a,1,1,1,2,2,3,2,2,1,0
R00460,2024-02-12,ID,millennial,brand_a,0,0,1,2,2,3,2,1,0,0
R00461,2024-02-12,ID,millennial,brand_a,0,0,0,5,4,5,1,2,0,0
R00462,2024-02-12,ID,millennial,brand_a,1,1,0,4,4,2,4,4,1,0
R00463,2024-02-12,ID,millennial,brand_a,0,0,0,3,2,3,2,1,1,1
R00464,2024-02-12,ID,millennial,brand_a,0,0,1,2,1,4,3,1,0,0
R00465,2024-02-12,ID,millennial,brand_a,0,1,0,4,3,3,1,2,0,1
R00466,2024-02-12,ID,millennial,brand_a,0,1,1,4,4,1,3,4,1,0
R00467,2024-02-12,ID,millennial,brand_a,1,0,1,3,3,3,3,2,0,1
R00468,2024-02-12,ID,millennial,brand_a,1,1,0,3,2,3,3,4,1,0
R00469,2024-02-12,ID,family,brand_a,0,0,0,1,2,5,2,3,0,1
R00470,2024-02-12,ID,family,brand_a,0,1,0,3,3,2,3,4,1,0
R00471,2024-02-12,ID,family,brand_a,1,1,0,2,2,3,2,4,1,1
R00472,2024-02-12,ID,family,brand_a,0,0,0,2,3,4,2,2,0,1
R00473,2024-02-12,ID,family,brand_a,0,1,1,3,1,3,2,1,0,1
R00474,2024-02-12,ID,family,brand_a,0,0,1,3,3,4,2,3,1,0
R00475,2024-02-12,ID,family,brand_a,0,1,0,2,2,3,2,2,1,0
R00476,2024-02-12,ID,family,brand_a,0,0,1,3,2,4,1,2,1,1
R00477,2024-02-12,ID,family,brand_a,0,0,0,3,3,5,2,1,0,1
R00478,2024-02-12,ID,family,brand_a,0,0,1,2,3,3,3,3,1,0
R00479,2024-02-12,ID,family,brand_a,0,1,1,3,5,2,3,2,1,1
R00480,2024-02-12,ID,family,brand_a,1,1,0,2,3,4,1,1,0,1
R00481,2024-02-12,ID,family,brand_a,0,1,0,1,2,4,1,2,1,1
R00482,2024-02-12,ID,family,brand_a,1,1,0,3,3,3,2,3,0,1
R00483,2024-02-12,ID,family,brand_a,1,0,1,3,3,4,3,3,0,1
R00484,2024-02-12,ID,family,brand_a,0,0,0,1,1,5,2,2,0,0
R00485,2024-02-12,ID,family,brand_a,0,0,0,3,2,4,1,1,0,1
R00486,2024-02-12,ID,family,brand_a,0,1,0,2,2,3,4,4,1,1
R00487,2024-02-12,ID,premium_seekers,brand_a,0,1,0,1,4,4,3,2,1,1
R00488,2024-02-12,ID,premium_seekers,brand_a,0,0,0,2,2,5,2,1,1,1
R00489,2024-02-12,ID,premium_seekers,brand_a,0,0,1,3,2,4,2,2,0,1
R00490,2024-02-12,ID,premium_seekers,brand_a,1,1,0,5,5,2,4,5,1,1
R00491,2024-02-12,ID,premium_seekers,brand_a,0,0,0,3,1,4,2,2,0,1
R00492,2024-02-12,ID,premium_seekers,brand_a,0,1,1,3,3,2,2,2,1,0
R00493,2024-02-12,ID,premium_seekers,brand_a,1,1,1,4,4,3,3,5,0,1
R00494,2024-02-12,ID,premium_seekers,brand_a,1,1,1,1,2,4,3,2,0,1
R00495,2024-02-12,ID,premium_seekers,brand_a,1,0,1,1,3,3,3,2,1,0
R00496,2024-02-12,ID,premium_seekers,brand_a,0,1,1,4,4,2,4,4,1,1
R00497,2024-02-12,ID,premium_seekers,brand_a,1,0,1,3,3,2,1,2,1,0
R00498,2024-02-12,ID,premium_seekers,brand_a,1,1,0,2,3,4,3,3,0,1
R00499,2024-02-12,ID,premium_seekers,brand_a,0,1,0,3,3,4,2,2,0,1
R00500,2024-02-12,ID,premium_seekers,brand_a,0,0,0,3,3,3,4,3,1,1
R00501,2024-02-12,ID,premium_seekers,brand_a,0,0,0,3,2,3,3,2,0,0
R00502,2024-02-12,ID,premium_seekers,brand_a,1,0,0,3,2,3,3,1,0,1
R00503,2024-02-12,ID,premium_seekers,brand_a,0,0,1,3,4,3,3,3,1,0
R00504,2024-02-12,ID,premium_seekers,brand_a,1,1,0,3,5,4,2,2,0,1
R00505,2024-02-19,ID,gen_z,brand_a,1,0,0,2,2,2,4,2,0,1
R00506,2024-02-19,ID,gen_z,brand_a,0,1,0,2,2,5,2,1,0,1
R00507,2024-02-19,ID,gen_z,brand_a,1,0,1,3,2,3,4,3,0,1
R00508,2024-02-19,ID,gen_z,brand_a,1,0,0,2,2,4,2,2,0,1
R00509,2024-02-19,ID,gen_z,brand_a,0,0,1,1,4,4,2,3,0,0
R00510,2024-02-19,ID,gen_z,brand_a,0,1,0,2,4,3,3,2,0,0
R00511,2024-02-19,ID,gen_z,brand_a,1,0,0,2,1,4,2,2,0,1
R00512,2024-02-19,ID,gen_z,brand_a,1,0,1,3,2,3,3,4,0,0
R00513,2024-02-19,ID,gen_z,brand_a,0,1,0,3,2,4,4,4,1,1
R00514,2024-02-19,ID,gen_z,brand_a,1,0,0,3,4,4,2,3,1,1
R00515,2024-02-19,ID,gen_z,brand_a,0,0,0,3,2,2,3,3,0,1
R00516,2024-02-19,ID,gen_z,brand_a,0,0,0,3,2,5,2,2,0,1
R00517,2024-02-19,ID,gen_z,brand_a,1,0,1,2,3,1,3,3,1,0
R00518,2024-02-19,ID,gen_z,brand_a,1,1,0,3,4,4,2,1,0,1
R00519,2024-02-19,ID,gen_z,brand_a,1,0,1,2,2,4,4,4,1,0
R00520,2024-02-19,ID,gen_z,brand_a,0,1,0,3,3,4,2,2,0,1
R00521,2024-02-19,ID,gen_z,brand_a,1,1,1,4,4,3,3,4,1,1
R00522,2024-02-19,ID,gen_z,brand_a,0,1,0,2,3,3,3,3,1,1
R00523,2024-02-19,ID,millennial,brand_a,0,0,0,2,4,2,1,3,1,0
R00524,2024-02-19,ID,millennial,brand_a,1,0,1,1,3,3,3,3,1,1
R00525,2024-02-19,ID,millennial,brand_a,1,1,1,2,3,3,3,2,1,0
R00526,2024-02-19,ID,millennial,brand_a,1,1,0,4,3,1,4,2,0,0
R00527,2024-02-19,ID,millennial,brand_a,0,0,0,1,3,5,2,2,1,1
R00528,2024-02-19,ID,millennial,brand_a,0,0,1,1,2,4,2,2,0,1
R00529,2024-02-19,ID,millennial,brand_a,0,1,0,1,3,4,3,3,1,1
R00530,2024-02-19,ID,millennial,brand_a,0,0,1,4,3,3,3,5,0,0
R00531,2024-02-19,ID,millennial,brand_a,1,1,0,4,4,2,4,3,0,0
R00532,2024-02-19,ID,millennial,brand_a,1,1,1,3,3,4,2,2,0,1
R00533,2024-02-19,ID,millennial,brand_a,1,0,0,2,4,3,5,4,1,0
R00534,2024-02-19,ID,millennial,brand_a,0,0,0,1,2,5,2,2,0,1
R00535,2024-02-19,ID,millennial,brand_a,0,0,0,2,1,3,2,3,0,1
R00536,2024-02-19,ID,millennial,brand_a,0,0,1,4,4,2,4,5,1,0
R00537,2024-02-19,ID,millennial,brand_a,0,0,0,3,2,4,3,1,0,1
R00538,2024-02-19,ID,millennial,brand_a,1,0,1,2,3,4,4,2,0,0
R00539,2024-02-19,ID,millennial,brand_a,0,0,1,3,3,4,4,3,1,0
R00540,2024-02-19,ID,millennial,brand_a,1,0,1,3,4,3,4,3,1,0
R00541,2024-02-19,ID,family,brand_a,0,1,1,3,3,3,3,4,1,0
R00542,2024-02-19,ID,family,brand_a,1,0,1,3,3,3,3,4,0,1
R00543,2024-02-19,ID,family,brand_a,1,1,0,3,2,3,3,2,1,0
R00544,2024-02-19,ID,family,brand_a,1,1,0,3,2,4,3,3,0,1
R00545,2024-02-19,ID,family,brand_a,0,0,1,4,4,2,3,4,1,0
R00546,2024-02-19,ID,family,brand_a,0,0,0,2,1,3,2,2,0,1
R00547,2024-02-19,ID,family,brand_a,1,1,0,4,3,3,3,3,1,0
R00548,2024-02-19,ID,family,brand_a,0,0,1,2,1,4,3,3,0,1
R00549,2024-02-19,ID,family,brand_a,0,1,1,2,3,3,1,2,0,1
R00550,2024-02-19,ID,family,brand_a,0,0,1,2,3,4,1,2,1,0
R00551,2024-02-19,ID,family,brand_a,1,0,0,1,3,3,5,2,0,1
R00552,2024-02-19,ID,family,brand_a,1,0,1,3,3,3,3,3,0,0
R00553,2024-02-19,ID,family,brand_a,1,1,0,3,3,2,3,5,1,1
R00554,2024-02-19,ID,family,brand_a,0,1,1,4,4,2,2,4,1,0
R00555,2024-02-19,ID,family,brand_a,0,1,1,3,3,4,3,2,1,0
R00556,2024-02-19,ID,family,brand_a,0,0,0,1,2,4,1,1,0,1
R00557,2024-02-19,ID,family,brand_a,0,0,0,2,1,4,1,1,0,0
R00558,2024-02-19,ID,family,brand_a,1,1,0,1,2,3,3,2,1,1
R00559,2024-02-19,ID,premium_seekers,brand_a,0,1,1,3,3,3,1,3,0,0
R00560,2024-02-19,ID,premium_seekers,brand_a,1,0,1,4,3,2,3,3,1,0
R00561,2024-02-19,ID,premium_seekers,brand_a,0,0,1,3,2,3,4,2,0,0
R00562,2024-02-19,ID,premium_seekers,brand_a,1,0,0,4,3,3,4,3,0,1
R00563,2024-02-19,ID,premium_seekers,brand_a,0,1,1,4,4,2,3,4,1,0
R00564,2024-02-19,ID,premium_seekers,brand_a,1,0,0,3,4,4,4,3,1,0
R00565,2024-02-19,ID,premium_seekers,brand_a,1,1,1,3,2,4,5,4,0,0
R00566,2024-02-19,ID,premium_seekers,brand_a,1,0,0,2,2,3,2,3,1,0
R00567,2024-02-19,ID,premium_seekers,brand_a,1,1,1,3,4,2,2,3,0,0
R00568,2024-02-19,ID,premium_seekers,brand_a,0,1,1,2,2,4,1,3,1,0
R00569,2024-02-19,ID,premium_seekers,brand_a,0,0,1,3,2,3,2,4,0,1
R00570,2024-02-19,ID,premium_seekers,brand_a,1,0,1,2,3,2,3,4,0,1
R00571,2024-02-19,ID,premium_seekers,brand_a,1,1,0,3,2,2,4,3,0,0
R00572,2024-02-19,ID,premium_seekers,brand_a,0,0,1,2,1,3,2,4,0,1
R00573,2024-02-19,ID,premium_seekers,brand_a,0,0,0,2,3,3,3,2,0,1
R00574,2024-02-19,ID,premium_seekers,brand_a,1,1,1,4,3,3,3,3,1,1
R00575,2024-02-19,ID,premium_seekers,brand_a,1,1,1,3,3,3,3,5,1,1
R00576,2024-02-19,ID,premium_seekers,brand_a,1,1,1,3,4,3,4,3,1,0
R00577,2024-02-26,ID,gen_z,brand_a,0,1,0,2,2,2,2,4,1,0
R00578,2024-02-26,ID,gen_z,brand_a,0,1,0,3,1,4,3,1,0,1
R00579,2024-02-26,ID,gen_z,brand_a,0,1,0,4,2,3,4,3,1,1
R00580,2024-02-26,ID,gen_z,brand_a,0,1,1,4,4,3,3,4,1,0
R00581,2024-02-26,ID,gen_z,brand_a,1,0,1,2,4,2,4,4,1,1
R00582,2024-02-26,ID,gen_z,brand_a,0,0,0,3,2,3,3,5,0,1
R00583,2024-02-26,ID,gen_z,brand_a,1,0,1,4,2,3,1,2,0,0
R00584,2024-02-26,ID,gen_z,brand_a,0,1,0,2,2,2,2,2,1,0
R00585,2024-02-26,ID,gen_z,brand_a,0,0,0,1,1,3,3,1,0,1
R00586,2024-02-26,ID,gen_z,brand_a,0,0,0,2,2,3,2,3,1,0
R00587,2024-02-26,ID,gen_z,brand_a,0,0,1,2,2,3,1,3,0,0
R00588,2024-02-26,ID,gen_z,brand_a,0,1,1,3,3,3,1,2,1,1
R00589,2024-02-26,ID,gen_z,brand_a,1,1,0,3,2,2,3,3,0,1
R00590,2024-02-26,ID,gen_z,brand_a,0,1,0,4,5,1,4,5,0,0
R00591,2024-02-26,ID,gen_z,brand_a,0,0,1,1,3,3,3,3,1,1
R00592,2024-02-26,ID,gen_z,brand_a,1,0,0,3,4,3,2,2,0,1
R00593,2024-02-26,ID,gen_z,brand_a,0,1,1,2,3,3,3,2,0,0
R00594,2024-02-26,ID,gen_z,brand_a,1,0,1,3,3,4,2,2,1,0
R00595,2024-02-26,ID,millennial,brand_a,1,0,1,2,2,2,2,3,1,1
R00596,2024-02-26,ID,millennial,brand_a,1,1,1,4,4,2,5,4,0,1
R00597,2024-02-26,ID,millennial,brand_a,0,0,1,1,3,4,3,1,0,1
R00598,2024-02-26,ID,millennial,brand_a,1,1,1,5,4,1,4,5,0,0
R00599,2024-02-26,ID,millennial,brand_a,0,0,1,3,4,5,4,2,0,1
R00600,2024-02-26,ID,millennial,brand_a,0,0,1,3,5,2,3,3,0,1
R00601,2024-02-26,ID,millennial,brand_a,0,0,1,3,2,3,3,3,1,1
R00602,2024-02-26,ID,millennial,brand_a,1,0,1,2,2,4,2,1,0,1
R00603,2024-02-26,ID,millennial,brand_a,0,1,0,3,4,3,3,3,1,0
R00604,2024-02-26,ID,millennial,brand_a,0,0,0,3,2,3,2,2,0,0
R00605,2024-02-26,ID,millennial,brand_a,1,1,1,4,4,2,4,3,1,0
R00606,2024-02-26,ID,millennial,brand_a,0,0,0,1,4,3,2,3,1,0
R00607,2024-02-26,ID,millennial,brand_a,1,1,1,4,3,1,2,3,1,1
R00608,2024-02-26,ID,millennial,brand_a,0,0,0,1,2,5,2,1,0,1
R00609,2024-02-26,ID,millennial,brand_a,1,1,1,3,2,4,4,4,1,1
R00610,2024-02-26,ID,millennial,brand_a,1,0,0,2,1,4,1,1,0,1
R00611,2024-02-26,ID,millennial,brand_a,0,1,0,3,3,4,1,2,0,0
R00612,2024-02-26,ID,millennial,brand_a,0,0,0,2,2,2,2,2,1,1
R00613,2024-02-26,ID,family,brand_a,0,0,0,3,2,3,3,3,1,1
R00614,2024-02-26,ID,family,brand_a,0,0,0,1,2,5,2,2,0,0
R00615,2024-02-26,ID,family,brand_a,1,1,0,3,4,3,4,4,1,0
R00616,2024-02-26,ID,family,brand_a,0,1,0,3,3,3,4,4,0,0
R00617,2024-02-26,ID,family,brand_a,0,1,1,3,2,4,3,4,0,1
R00618,2024-02-26,ID,family,brand_a,1,0,1,2,3,2,3,2,1,1
R00619,2024-02-26,ID,family,brand_a,1,0,0,2,3,3,4,3,0,0
R00620,2024-02-26,ID,family,brand_a,0,0,0,2,3,2,2,2,1,0
R00621,2024-02-26,ID,family,brand_a,0,0,0,2,1,4,2,2,0,1
R00622,2024-02-26,ID,family,brand_a,0,0,0,3,3,3,4,4,1,0
R00623,2024-02-26,ID,family,brand_a,0,0,0,2,3,3,3,2,0,1
R00624,2024-02-26,ID,family,brand_a,0,0,1,4,3,2,3,2,1,0
R00625,2024-02-26,ID,family,brand_a,0,0,0,1,2,4,2,1,0,1
R00626,2024-02-26,ID,family,brand_a,1,0,1,1,3,3,2,3,1,0
R00627,2024-02-26,ID,family,brand_a,0,1,1,4,2,2,3,3,1,0
R00628,2024-02-26,ID,family,brand_a,0,0,0,3,2,4,2,3,1,1
R00629,2024-02-26,ID,family,brand_a,0,0,1,1,2,4,2,2,0,1
R00630,2024-02-26,ID,family,brand_a,0,1,0,2,1,5,3,2,0,1
R00631,2024-02-26,ID,premium_seekers,brand_a,1,0,1,2,3,5,2,3,0,0
R00632,2024-02-26,ID,premium_seekers,brand_a,1,0,0,2,3,4,2,3,0,0
R00633,2024-02-26,ID,premium_seekers,brand_a,0,0,0,2,3,4,2,3,1,0
R00634,2024-02-26,ID,premium_seekers,brand_a,1,0,1,4,4,2,2,2,1,1
R00635,2024-02-26,ID,premium_seekers,brand_a,0,0,1,3,3,2,2,2,1,0
R00636,2024-02-26,ID,premium_seekers,brand_a,0,1,1,2,2,4,2,4,0,0
R00637,2024-02-26,ID,premium_seekers,brand_a,1,0,1,3,3,1,3,3,1,0
R00638,2024-02-26,ID,premium_seekers,brand_a,1,0,1,2,4,5,3,3,0,1
